20150611    413134   23.7310   114.6380      2.000   0.0    0.00    0.00   0.00        279
20150611   3314183   23.9030   114.4630      2.000   0.6    0.00    0.00   0.00        280
20150611   3331606   23.9000   114.4550      2.000   0.9    0.00    0.00   0.00        281
20150611   3544542   23.9010   114.4710      2.000   0.2    0.00    0.00   0.00        282
20150611   4075069   23.9010   114.4690      2.000   0.4    0.00    0.00   0.00        283
20150611   9102708   23.7990   114.5850      2.000   0.1    0.00    0.00   0.00        284
20150611   9351497   23.7750   114.5390      2.000   0.7    0.00    0.00   0.00        285
20150611   9374461   23.9130   114.4830      2.000   0.3    0.00    0.00   0.00        286
20150611  18372716   23.8970   114.4510      2.000   0.1    0.00    0.00   0.00        287
20150612   4474072   23.9130   114.4870      2.000   0.1    0.00    0.00   0.00        288
20150612   9161280   23.9190   114.4760      2.000   0.2    0.00    0.00   0.00        289
20150612   9415992   23.9140   114.4820      2.000   0.2    0.00    0.00   0.00        290
20150612  18394098   23.7530   114.6270      2.000   0.4    0.00    0.00   0.00        291
20150612  20231466   23.7540   114.6280      2.000   0.1    0.00    0.00   0.00        292
20150612  20285950   23.7530   114.6270      2.000   0.2    0.00    0.00   0.00        293
20150613   4044641   23.7980   114.5900      2.000   0.1    0.00    0.00   0.00        294
20150613   7155867   23.7420   114.6290      2.000   0.9    0.00    0.00   0.00        295
20150613  14290514   23.6660   114.7120      2.000   0.2    0.00    0.00   0.00        296
20150613  15240814   23.9040   114.4680      2.000   0.5    0.00    0.00   0.00        297
20150613  20101036   23.9030   114.4660      2.000   3.6    0.00    0.00   0.00        298
20150613  20110818   23.9040   114.4680      2.000   1.2    0.00    0.00   0.00        299
20150613  20124960   23.9030   114.4710      2.000   0.0    0.00    0.00   0.00        300
20150613  20151890   23.9010   114.4690      2.000   1.1    0.00    0.00   0.00        301
20150613  20154256   23.9030   114.4660      2.000   0.2    0.00    0.00   0.00        302
20150613  20472936   23.9070   114.4620      2.000   0.1    0.00    0.00   0.00        303
20150613  21252540   23.8990   114.4720      2.000   0.1    0.00    0.00   0.00        304
20150613  21512352   23.9030   114.4720      2.000   0.2    0.00    0.00   0.00        305
20150613  21545708   23.7180   114.6330      2.000   0.1    0.00    0.00   0.00        306
20150613  23182962   23.8980   114.4690      2.000   0.5    0.00    0.00   0.00        307
20150613  23574896   23.8990   114.4660      2.000   0.1    0.00    0.00   0.00        308
20150614   1294590   23.8990   114.4630      2.000   0.5    0.00    0.00   0.00        309
20150614   5011473   23.9100   114.4760      2.000   0.1    0.00    0.00   0.00        310
20150614   6100403   23.9140   114.4880      2.000   0.2    0.00    0.00   0.00        311
20150614   8180131   23.9080   114.4760      2.000   0.7    0.00    0.00   0.00        312
20150614   8565036   23.7210   114.6620      2.000   0.8    0.00    0.00   0.00        313
20150614  10091549   23.9110   114.4920      2.000   0.6    0.00    0.00   0.00        314
20150614  10110146   23.9030   114.4690      2.000   0.5    0.00    0.00   0.00        315
20150614  11081157   23.9010   114.4700      2.000   0.8    0.00    0.00   0.00        316
20150614  12445855   23.9090   114.4900      2.000   0.2    0.00    0.00   0.00        317
20150614  14531140   23.9000   114.4710      2.000   0.9    0.00    0.00   0.00        318
20150614  14545076   23.7150   114.6340      2.000   0.5    0.00    0.00   0.00        319
20150614  15532429   23.7170   114.6360      2.000   0.3    0.00    0.00   0.00        320
20150614  21325158   23.9070   114.4820      2.000   0.3    0.00    0.00   0.00        321
20150614  21331172   23.9050   114.4890      2.000   0.7    0.00    0.00   0.00        322
20150614  22374352   23.9100   114.4760      2.000   0.5    0.00    0.00   0.00        323
20150615   2302016   23.9100   114.4800      2.000   0.3    0.00    0.00   0.00        324
20150615   4020194   23.9090   114.4790      2.000   0.1    0.00    0.00   0.00        325
20150615   4521034   23.9090   114.4840      2.000   0.1    0.00    0.00   0.00        326
20150615   5453268   23.7650   114.5920      2.000   0.2    0.00    0.00   0.00        327
20150615  12575148   23.9110   114.4800      2.000   0.1    0.00    0.00   0.00        328
20150616   4372619   23.9030   114.4690      2.000   0.9    0.00    0.00   0.00        329
20150616   4594046   23.7150   114.7170      2.000   0.2    0.00    0.00   0.00        330
20150616  15371020   23.9130   114.4840      2.000   1.0    0.00    0.00   0.00        331
20150617  15065491   23.7510   114.6300      2.000   0.7    0.00    0.00   0.00        332
20150617  22274884   23.7640   114.6270      2.000   0.2    0.00    0.00   0.00        333
20150618   4500305   23.7170   114.6310      2.000   0.4    0.00    0.00   0.00        334
20150618   4501055   23.7170   114.6310      2.000   0.4    0.00    0.00   0.00        335
20150618   4505052   23.7170   114.6320      2.000   0.1    0.00    0.00   0.00        336
20150618   5541890   23.7170   114.6330      2.000   0.1    0.00    0.00   0.00        337
20150618   8201673   23.7170   114.6330      2.000   0.2    0.00    0.00   0.00        338
20150618  12485484   23.7470   114.6310      2.000   0.3    0.00    0.00   0.00        339
20150618  15345650   23.7160   114.6310      2.000   0.4    0.00    0.00   0.00        340
20150618  15494755   23.7160   114.6360      2.000   0.2    0.00    0.00   0.00        341
20150618  20335302   23.7170   114.6310      2.000   0.5    0.00    0.00   0.00        342
20150618  21143770   23.7160   114.6320      2.000   0.9    0.00    0.00   0.00        343
20150618  21151252   23.7170   114.6330      2.000   0.5    0.00    0.00   0.00        344
20150618  21254008   23.7170   114.6340      2.000   0.1    0.00    0.00   0.00        345
20150618  23403772   23.7170   114.7270      2.000   0.7    0.00    0.00   0.00        346
20150619   1391101   23.7150   114.6310      2.000   0.1    0.00    0.00   0.00        347
20150619   2261112   23.7170   114.6320      2.000   0.1    0.00    0.00   0.00        348
20150619   2292397   23.7170   114.6340      2.000   0.1    0.00    0.00   0.00        349
20150619   8333922   23.7160   114.6300      2.000   0.4    0.00    0.00   0.00        350
